id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,likes,quotes,replies,retweets,searchQuery,text,timestamp,user/location,verified,sentiment
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"High Capacity 3.7V 7000mAh Battery GSP1029102A for JBL Charge 3 $13.64
click>>s.click.aliexpress.com/e/_Ew…
#audio #amazon #aliexpress #rt",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"link: tinyurl.com/2b8jcmwe
price: 64.07 $
Schleich Horse Toys & Playsets – 36 Piece World Friendship Horse Tournament Set with Pony Figurines,...
4.7 out of 5 stars
#amazon #online #shopping #buy #toys #games #kids #forkids",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,This is the best SKIMS dupe from Amazon mirror.co.uk/money/shopping-… #affiliate,2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,0,Amazon,"Never said the others don't exist
But you also already know ""real"" DC fans are hypocrites",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,Just wanted to let you know I ordered you a few things on your Amazon wish list I hope you enjoy,2023-01-31 23:38:00,,,positive
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Mancreda are giving you a 60.0% saving, at checkout, on the marked prices of select items.

Use amzn.to/3DooZql until Feb 03 2023 to see available products.

While stocks last. Promo 60ENEDH1. US customers only.

#Amazon #Clothing #Accessories #Ad #Deal #Bargain #Sale",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)Intel Core i9-13900KS - New  - Other Seller - $729.99
Link: amazon.com/dp/B0BPXCRWB2/?sm…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190301",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)MSI RTX 4080 Gaming X Trio - $1294.99
Link: amazon.com/dp/B0BL668N1X?smi…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190298",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,7,0,0,7,Amazon,"us moas we are aiming for bb100 and need around 5k sales, that’s very easy considered how big txt’s fanbase is PLS buy sugar rush ride on itunes/amazon/qobuz from all ur accs it’s 0.69$” 

can we make this a copy pasta 👩‍💻",2023-01-31 23:38:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)ZOTAC RTX 4080 Trinity - $1199.99
Link: amazon.com/dp/B0BKK1G181?smi…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190295",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)PNY RTX 4080 12GB XLR8 Verto OC Triple Fan - $1229.99
Link: amazon.com/dp/B0BKGXLB13?smi…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190293",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,comme on est sur amazon,2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"1pcs DC Power Jack Connector For Lenovo IdeaPad Yoga 11 11S 13 X1 G400 G490 G405S G505 G490 G500 Z501 100-14IBD 100-15IBD Socket $0.51
click>>s.click.aliexpress.com/e/_Ev…
#amazon #aliexpress #rt",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,1,0,Amazon,"Facts! I hear Lyft is better there is short here. Lol!  
I also signed up for Amazon Flex but then joints be at 4am I be 😴😴😴",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)ASUS TUF RTX 4080 OC - $1359.99
Link: amazon.com/dp/B0BLGQHS53?smi…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190290",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,1,0,Amazon,"Well if amazon just bought TR we'd be saved by the current trash, I'd rather deal with someone new lol.",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,3,0,0,1,Amazon,"If you grabbed Kickback, you’ll probably want Shrapnel! Preorder yours from @amazon today! #Transformers 

amzn.to/3YhzILn",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,1,Amazon,"us moas we are aiming for bb100 and need around 5k sales, that’s very easy considered how big txt’s fanbase is PLS buy sugar rush ride on itunes/amazon/qobuz from all ur accs it’s 0.69$",2023-01-31 23:38:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,0,Amazon,The Amazon Defenders Fund is a crucial part of @amazonwatch’s work — over ⅓ of their budget is mobilized directly into the hands of Indigenous people and forest defenders. Find out how it works:  amazonwatch.org/get-involved…,2023-01-31 23:38:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,3,1,0,2,Amazon,"All we hear about in the Arbitrage world is the amount of people out there buying and selling vinyl... 

Find me another group that eclipsed 1 million in Vinyl Sales this month just on Amazon!

Hint:

You won't!!

#VinylKings #vinyladdict #vinylreleases #vinylcollector",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,0,Amazon,"No, I understand that. Some folks have to do what that have to do, and I count myself lucky to be able to say no & look at other options. I encourage everyone who can to do so.",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Highly recommend Alex Epstein's book! @elonmusk   Fact based, thoroughly researched. Buy on Amazon quick delivery.",2023-01-31 23:38:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,Is the one on Amazon definitely purple? It’s got the purple disc picture but doesn’t say it’s purple so just wanted to make sure 😅,2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"FYI, after installing the Noctua NFA12x12 fans I realize they are underpowered for the job.  As per the help of @DaddyBTC_pleb I will be replacing them with Noctua NF-A14 iPPC-3000 PWM, Heavy Duty Cooling Fan, 4-Pin, 3000 RPM (140mm, Black) available on Amazon.",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Amazon launches $5-a-month RxPass subscription for Prime members
inew.news/amazon-launches-5-…
#news
#inew_news",2023-01-31 23:39:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,1,0,Amazon,The show runner left Netflix to Amazon & that may have played a role in the cancellation,2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,2,Amazon,"Save Money, Protect Fold 4
Dome Case($16.99)+EZ Glass($13.99)+Gen Film($18.99)=$49.97

Matte Black Case buff.ly/3Rrajv2
Slim Fit & Smooth Grip($16.99)
Compatible with Dome Glass & Film

Most recent amazon review buff.ly/3COWmTe",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Amazon dropshipper app helps you fulfill orders directly.

If you find this information useful then hit the follow button for more content like this.",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"link: tinyurl.com/2ygohfve
price: 165.65 $
Versace Man Sunglasses Black Frame, Dark Grey - Polar Lenses, 58MM  ...
4.6 out of 5 stars
#amazon #online #shopping #buy",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"KINGBOLEN K7 7 Inch Tablet Automotive Diagnostic Tool  ALL System IMMO AF 28 Resets ECU Coding Active Test 3 Years Free Update $351.00
click>>s.click.aliexpress.com/e/_Ew…
#car #amazon #aliexpress #rt",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,i hope to see ava & the feminists bashing wbros/discovery for this like how they whined about the amazon costumes in snyder's justice league,2023-01-31 23:37:00,,,positive
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"JBL C100Si Original 3.5mm Wired Stereo Earphones Deep Bass Music Sports Headset Running Earphone Hands-free Call with Microphone $6.80
click>>s.click.aliexpress.com/e/_Ey…
#audio #amazon #aliexpress #rt",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)ZOTAC RTX 4090 Trinity - Other Seller - $1699.98
Link: amazon.com/dp/B0BGJQBW6Z/?sm…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190248",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)PNY 4090 XLR8 Gaming Verto Epic-X RGB OC - $1679.99
Link: amazon.com/dp/B0BHCJKGKS?smi…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190243",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)PNY RTX 4090 24GB XLR8 Gaming Verto Epic-X RGB - New  - Other Seller - $1596.65
Link: amazon.com/dp/B0BG93V9GW/?sm…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190240",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,Amazon Faces Citations for Safety Violations at Three Locations dlvr.it/ShlLRK,2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,0,Amazon,"#kindleunlimited #writing #amwriting #nanowrimo #amazon #writingcommunity 
The Writer's Yearly Planner 2023: A Yearly Planner and Workbook. Brainstorm Story Ideas, Outline and Characters, Keep All Your Draft Notes in One Place. Finish your Novel fast darkwhimsicalart.com/collect…",2023-01-31 23:38:00,,,positive
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"2x Brand new Laptop 3.0 USB Jack Female Connector Socket for Lenovo V110 700-15isk V110-15IKS Notebook repair parts USB Port 3.0 $3.68
click>>s.click.aliexpress.com/e/_Ex…
#amazon #aliexpress #rt",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,Free read on Amazon...it addresses AI and the elimination of some people...,2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)ZOTAC RTX 4090 Trinity OC - New  - Other Seller - $1799.99
Link: amazon.com/dp/B0BGJRHX1X/?sm…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190221",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)MSI RTX 4080 Ventus OC - $1249.99
Link: amazon.com/dp/B0BL5YZBBR?smi…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190210",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Christopher Knight Home Cecili...
Reduced from $276 to $151
amazon.com/dp/B07CBFYGJM?tag…
#Deals #newDeals #savings #Amazon
Follow @TheInStockRoom for latest deals",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Christopher Knight Home Cecili...
Reduced from $276 to $151
amazon.com/dp/B07CBFYGJM?tag…
#Deals #newDeals #savings #Amazon
Follow @TheInStockRoom for latest deals",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,281,2,0,155,Amazon,"US MOAS IN THE QRTS WE ARE AIMING FOR BB100 BUY SUGAR RUSH RIDE ON ITUNES IT'S ONLY 0.69, BUY ON AMAZON AND QOBUZ TOO USE UR FAMILY AND FRIENDS' ACCS WE ONLY NEED AROUND 4K SALES, REQUEST FUNDS IF YOU NEED THEM @txtdigitals",2023-01-31 23:38:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,2,0,1,0,Amazon,Preorder? Was this from Amazon?,2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,2,0,1,0,Amazon,Riddle me this…the Amazon truck was sitting outside my house but the app said 6 stops away. They delivered something next door. Got back in the truck. Drove away. Now they’re delivering okay the next street. And the app says 5 stops away. Like…what?,2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"KINGBOLEN BM550 Car Battery Tester 6V 12V 24V 100-2000 CCA Battery System Detect Auto Battery Analyzer Car Battery Tool PK KW208 $16.56
click>>s.click.aliexpress.com/e/_Eu…
#car #amazon #aliexpress #rt",2023-01-31 23:36:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,2,Amazon,"Christopher Knight Home Cecili...
Reduced from $276 to $151
amazon.com/dp/B07CBFYGJM?tag…
#Deals #newDeals #savings #Amazon
Follow @TheInStockRoom for latest deals",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"100% Original JBL TUNE 225TWS True Wireless Bluetooth-Compatible  Earphone Stereo Earbuds Bass Sound Headset T225 TWS Free case $26.99
click>>s.click.aliexpress.com/e/_EQ…
#audio #amazon #aliexpress #rt",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Amazon [$1,649.99]: MSI RTX 4090 GAMING X TRIO 24G Overclocked

🛍 amazon.com/dp/B0BG94PS2F?tag…
🛒 amazon.com/gp/aws/cart/add-r…

(refresh 🛒 link if you get ‘Cart is Empty’ error)

⏰ 17:36 #ad",2023-01-31 23:36:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"link: tinyurl.com/2bdmr4zn
price: 14.83 $
Just Play Hairdorables HairDUDEables Collectible Dolls, Series 1, Styles May Vary  ...
4.6 out of 5 stars
#amazon #online #shopping #buy #toys #games #kids #forkids",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)PowerColor Red Devil AMD Radeon RX 7900 XTX - $1079.99
Link: amazon.com/dp/B0BMWGMX5B?smi…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190182",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,0,Amazon,Amazon…？(੭ ᐕ),2023-01-31 23:36:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,1,0,Amazon,@amazonIN since lockdown till last month i was getting amazon fresh delivery for my pincode 247001 for last one year but this month your site say no amazon fresh delivery for our pincode. What’s wrong???,2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,49,1,4,10,Amazon,Amazon needs to start a list of banned books. It'd be a great way to get grade school students to read.,2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,3,0,0,0,Amazon,"The way I just went on Amazon to buy TXT's Sugar Rush Ride only to realize I bought Still Dreaming a couple of years ago?  I have been saying I was a casual fan until Love Song but I guess not LOL.  I have a TDC:Magic album too🤣

Anyway let's get a Hot 100 debut for the kids too",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,2,Amazon,"“us moas we are aiming for bb100 and need around 5k sales, that’s very easy considered how big txt’s fanbase is PLS buy sugar rush ride on itunes/amazon/qobuz from all ur accs it’s 0.69$”",2023-01-31 23:36:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,I need to stay off amazon😭😭😭😭 im finna just delete the app,2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"#Breakingnews 

⚡️#Greece won't send #Leopard2 tanks to #Ukraine ""they are absolutely necessary for defense posture""

Buy the #bestseller 
👉"" #KESHA a #Escrava #Sexual: Quando transar com ele tornou-se um vício""

 #Psicopatas #SexoAditivo
#Amazon 

amazon.com/dp/B0BTCL6SQ1/ref…",2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,2,0,0,0,Amazon,"When are these going to be available on Amazon (or similar) for MSRP?
Advertise all you want, but I can't buy anything if it's not available 🤷‍♂️",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"🔥 AMAZON : PowerColor Radeon RX 7900 XTX Red Devil- $1079.99

Link: stockl.ink/W3y7NAz0

ATC: stockl.ink/ozqmEkTv

#amazon | #powercolor | #rx7900xtx | #ad

TS: 1675208177241",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,2,1,1,2,Amazon,Tasked my wife with adding things to my Amazon wishlist for Daisy  since her 2nd birthday is on the 8th.  I'll post the wishlist later if wide completes the task,2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,0,Amazon,"“us moas we are aiming for bb100 and need around 5k sales, that’s very easy considered how big txt’s fanbase is PLS buy sugar rush ride on itunes/amazon/qobuz from all ur accs it’s 0.69$” 

can we make this a copy pasta 👩‍💻",2023-01-31 23:37:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"ARENTI Video Baby Monitor, Audio Monitor with 2K Ultra HD WiFi Camera,5"" Color Display,Night Vision,Lullabies,Cry Detection,Motion Detection,Temp & Humidity Sensor,Two Way Talk,App Control(White) amzn.to/3Hp3eHX via @amazon amazon.com/Baby-Monitor-Lull…",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,11,0,1,0,Amazon,"I think I just get ""lucky"" that by the time I rant about something, AWS has already been working on fixing it. :) But I like to imagine I have a super power, much like my dog thinks his barking from inside the house somehow causes the Amazon delivery truck to leave.",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,1,Amazon,"Amazon [$1,649.99]: MSI RTX 4090 GAMING X TRIO 24G Overclocked

🛍 amazon.com/dp/B0BG94PS2F?tag…
🛒 amazon.com/gp/aws/cart/add-r…

(refresh 🛒 link if you get ‘Cart is Empty’ error)

⏰ 17:36 #ad",2023-01-31 23:36:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,1,0,Amazon,"[Dashjoin](dashjoin.com/)

[Lowdefy](lowdefy.com/)

[Nodezap](nodezap.com/)

[Unqork](unqork.com/)

[Amazon Honeycode](honeycode.aws/)

[Moxly](moxly.io/)",2023-01-31 23:36:00,,,positive
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"I’m listening to the “Ultimate Jazz Station” (Amazon Music).  It’s cloudy, 34 F.",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,Judge Finds Amazon Broke Labor Law in Anti-Union Effort dlvr.it/ShlLNK,2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,Valentine's Day shopping on Amazon? Use this ► amzn.to/3sLyKr0 #FoundItOnAmazon #Prime #Deals,2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,4,0,0,0,Amazon,2TB Crucial X6 Portable SSD is $164.99 ($45 off) @ Amazon - amzn.to/3wKY6Jj,2023-01-31 23:37:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Original Lenovo X3 Air Bone Conduction Bluetooth Earphone Wireless Headphones Not In-ear Waterproof Headset With Mic For Sports $12.54
click>>s.click.aliexpress.com/e/_EH…
#amazon #aliexpress #rt",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Amazon
Ferilinso [3+3 Pack] for Apple iPhone 14 Pro Max Privacy Screen Protector Tempered Glass Accessories 3 Pack 9H Anti Spy Priva
 amazon.com/dp/B0B6VPFHM1?&ta…",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Amazon
For What It's Worth - F. Scott Fitzgerald Quotes Wall Art - 11x14 - Book Quotes Wall Decor Is Perfect For Classrooms, Home Of
 amazon.com/dp/B078WZPYDV?&ta…",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,2,0,0,0,Amazon,Use Amazon EKS to create a K8s Deployment: aws.plainenglish.io/use-amaz…,2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Amazon
III
 amazon.com/dp/B0BS1QZYNC?&ta…",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"Amazon
Schick Hydro Silk Touch-Up Exfoliating Dermaplaning Tool, Face & Eyebrow Razor with Precision Cover- 3 Count | Dermaplaning R
 amazon.com/dp/B0787GLBMV?&ta…",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,1,Amazon,"link: tinyurl.com/29xlfhea
price: 9.99 $
Funko Pop! Deluxe Marvel: Avengers Victory Shawarma Series - Hawkeye, Amazon Exclusive, Figure 3 of ...
4.9 out of 5 stars
#amazon #online #shopping #buy",2023-01-31 23:35:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"(US)PNY RTX 4070 ti XLR8 Gaming Verto Epic-X - New  - Other Seller - $843.05
Link: amazon.com/dp/B0BQHWP6Q1/?sm…
ATC: amazon.com/gp/aws/cart/add.h…
As an Amazon Associate I earn from qualifying purchases
1675190151",2023-01-31 23:35:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,2,0,Amazon,"Sigh.Maybe I’ll just delete everything in google photos 😐 I already “once over’d” it and barely made a dent in the space used.  And realistically..do I ever look at that stuff??

And now my Amazon videos storage is almost full( if not full) too 😭

What am I saving anything for",2023-01-31 23:36:00,,,neutral
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"So hasan owns and control amazon somehow, okay, got it...hahaha",2023-01-31 23:35:00,,,positive
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,1,0,0,0,Amazon,Amazon Prime,2023-01-31 23:36:00,,,negative
1.62057e+18,0.0,0.962,0.038,0.1779,0.011014177463948727,0.5790411829948425,0.40994468331336975,0,0,0,0,Amazon,"literally a $60 studio mic from Amazon and audacity is just fine, you do not need to spend hundred if you are on 1-100 viewers per stream.....",2023-01-31 23:36:00,,,neutral
